"idVersionEquipo","idEquipo","fechaRecopilacion","fechaRecopilacionTextual","velocidadPlanDeJuego","velocidadPlanDeJuegoClase","regatesPlanDeJuegoClase","pasesPlanDeJuego","pasesPlanDeJuegoClase","colocacionPlanDeJuegoClase","pasesCreacionOcasiones","pasesCreacionOcasionesClase","centrosCreacionOcasiones","centrosCreacionOcasionesClase","tirosCreacionOcasiones","tirosCreacionOcasionesClase","colocaCreacionOcasionesClase","presionDefensa","presionDefensaClase","agresividadDefensa","agresividadDefensaClase","anchuraEquipoDefensa","anchuraEquipoDefensaClase","lineaDefensivaDefensaClase"
175,108,20100222,"22/02/2010",70,"Fast","Little",70,"Long","Organised",70,"Risky",70,"Lots",65,"Normal","Organised",65,"Medium",60,"Press",60,"Normal","Cover"
176,108,20110222,"22/02/2011",53,"Balanced","Little",54,"Mixed","Organised",69,"Risky",48,"Normal",52,"Normal","Organised",48,"Medium",43,"Press",33,"Narrow","Cover"
177,108,20120222,"22/02/2012",43,"Balanced","Little",46,"Mixed","Organised",69,"Risky",66,"Normal",47,"Normal","Organised",44,"Medium",27,"Contain",53,"Normal","Cover"
178,108,20130920,"20/09/2013",52,"Balanced","Little",47,"Mixed","Organised",69,"Risky",66,"Normal",47,"Normal","Organised",36,"Medium",33,"Contain",53,"Normal","Cover"
179,108,20140919,"19/09/2014",61,"Balanced","Normal",68,"Long","Organised",67,"Risky",62,"Normal",52,"Normal","Organised",36,"Medium",34,"Press",48,"Normal","Cover"
180,108,20150910,"10/09/2015",61,"Balanced","Normal",67,"Long","Organised",67,"Risky",69,"Lots",50,"Normal","Organised",36,"Medium",34,"Press",41,"Normal","Cover"
217,109,20100222,"22/02/2010",70,"Fast","Little",35,"Mixed","Organised",70,"Risky",50,"Normal",70,"Lots","Organised",55,"Medium",70,"Double",70,"Wide","Offside Trap"
218,109,20110222,"22/02/2011",50,"Balanced","Little",35,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",55,"Medium",45,"Press",65,"Normal","Cover"
219,109,20120222,"22/02/2012",49,"Balanced","Little",37,"Mixed","Organised",49,"Normal",64,"Normal",51,"Normal","Organised",44,"Medium",46,"Press",49,"Normal","Cover"
220,109,20130920,"20/09/2013",49,"Balanced","Little",37,"Mixed","Organised",49,"Normal",64,"Normal",51,"Normal","Organised",44,"Medium",46,"Press",49,"Normal","Cover"
221,109,20140919,"19/09/2014",38,"Balanced","Normal",36,"Mixed","Organised",49,"Normal",55,"Normal",51,"Normal","Organised",37,"Medium",33,"Contain",49,"Normal","Cover"
222,109,20150910,"10/09/2015",51,"Balanced","Normal",48,"Mixed","Organised",49,"Normal",63,"Normal",44,"Normal","Organised",57,"Medium",52,"Press",49,"Normal","Cover"
263,110,20100222,"22/02/2010",35,"Balanced","Little",55,"Mixed","Organised",65,"Normal",55,"Normal",45,"Normal","Organised",70,"High",65,"Press",70,"Wide","Cover"
264,110,20110222,"22/02/2011",65,"Balanced","Little",50,"Mixed","Organised",65,"Normal",35,"Normal",50,"Normal","Organised",35,"Medium",55,"Press",50,"Normal","Cover"
265,110,20120222,"22/02/2012",52,"Balanced","Little",48,"Mixed","Organised",37,"Normal",37,"Normal",37,"Normal","Organised",35,"Medium",34,"Press",51,"Normal","Cover"
266,110,20130920,"20/09/2013",52,"Balanced","Little",48,"Mixed","Organised",37,"Normal",37,"Normal",37,"Normal","Organised",35,"Medium",34,"Press",51,"Normal","Cover"
267,110,20140919,"19/09/2014",52,"Balanced","Lots",48,"Mixed","Organised",37,"Normal",37,"Normal",37,"Normal","Organised",35,"Medium",34,"Press",51,"Normal","Cover"
268,110,20150910,"10/09/2015",52,"Balanced","Normal",43,"Mixed","Organised",54,"Normal",56,"Normal",23,"Little","Organised",56,"Medium",62,"Press",51,"Normal","Cover"
211,111,20100222,"22/02/2010",55,"Balanced","Little",35,"Mixed","Organised",60,"Normal",65,"Normal",35,"Normal","Organised",30,"Deep",45,"Press",30,"Narrow","Cover"
212,111,20110222,"22/02/2011",50,"Balanced","Little",50,"Mixed","Organised",35,"Normal",50,"Normal",35,"Normal","Organised",45,"Medium",55,"Press",50,"Normal","Cover"
213,111,20120222,"22/02/2012",46,"Balanced","Little",51,"Mixed","Organised",52,"Normal",34,"Normal",49,"Normal","Organised",47,"Medium",43,"Press",50,"Normal","Cover"
214,111,20130920,"20/09/2013",46,"Balanced","Little",51,"Mixed","Organised",52,"Normal",44,"Normal",49,"Normal","Organised",47,"Medium",51,"Press",54,"Normal","Cover"
215,111,20140919,"19/09/2014",63,"Balanced","Normal",48,"Mixed","Organised",52,"Normal",55,"Normal",49,"Normal","Organised",47,"Medium",51,"Press",54,"Normal","Cover"
216,111,20150910,"10/09/2015",63,"Balanced","Lots",56,"Mixed","Organised",52,"Normal",55,"Normal",46,"Normal","Organised",39,"Medium",41,"Press",52,"Normal","Cover"
235,112,20100222,"22/02/2010",70,"Fast","Little",70,"Long","Organised",60,"Normal",30,"Little",65,"Normal","Organised",70,"High",70,"Double",70,"Wide","Cover"
236,112,20110222,"22/02/2011",50,"Balanced","Little",50,"Mixed","Organised",50,"Normal",50,"Normal",65,"Normal","Organised",45,"Medium",45,"Press",35,"Normal","Cover"
237,112,20120222,"22/02/2012",48,"Balanced","Little",66,"Mixed","Organised",49,"Normal",51,"Normal",34,"Normal","Organised",26,"Deep",47,"Press",64,"Normal","Cover"
238,112,20130920,"20/09/2013",48,"Balanced","Little",66,"Mixed","Organised",49,"Normal",66,"Normal",34,"Normal","Organised",56,"Medium",47,"Press",64,"Normal","Cover"
239,112,20140919,"19/09/2014",48,"Balanced","Normal",66,"Mixed","Organised",49,"Normal",66,"Normal",34,"Normal","Organised",56,"Medium",47,"Press",64,"Normal","Cover"
240,112,20150910,"10/09/2015",48,"Balanced","Normal",53,"Mixed","Organised",49,"Normal",66,"Normal",38,"Normal","Organised",57,"Medium",47,"Press",61,"Normal","Cover"
357,113,20100222,"22/02/2010",55,"Balanced","Little",40,"Mixed","Organised",40,"Normal",40,"Normal",55,"Normal","Organised",30,"Deep",60,"Press",30,"Narrow","Offside Trap"
358,113,20110222,"22/02/2011",65,"Balanced","Little",50,"Mixed","Organised",50,"Normal",65,"Normal",50,"Normal","Organised",35,"Medium",45,"Press",50,"Normal","Cover"
359,113,20120222,"22/02/2012",51,"Balanced","Little",49,"Mixed","Organised",49,"Normal",52,"Normal",52,"Normal","Organised",45,"Medium",46,"Press",58,"Normal","Cover"
360,113,20130920,"20/09/2013",51,"Balanced","Little",49,"Mixed","Organised",49,"Normal",52,"Normal",52,"Normal","Organised",45,"Medium",46,"Press",58,"Normal","Cover"
361,113,20140919,"19/09/2014",51,"Balanced","Normal",49,"Mixed","Organised",49,"Normal",52,"Normal",52,"Normal","Organised",45,"Medium",46,"Press",58,"Normal","Cover"
362,113,20150910,"10/09/2015",51,"Balanced","Normal",49,"Mixed","Organised",49,"Normal",52,"Normal",52,"Normal","Organised",45,"Medium",46,"Press",58,"Normal","Cover"
363,114,20110222,"22/02/2011",35,"Balanced","Little",50,"Mixed","Organised",65,"Normal",50,"Normal",50,"Normal","Organised",45,"Medium",45,"Press",50,"Normal","Cover"
364,114,20120222,"22/02/2012",61,"Balanced","Little",48,"Mixed","Organised",48,"Normal",52,"Normal",50,"Normal","Organised",33,"Deep",44,"Press",50,"Normal","Cover"
365,114,20130920,"20/09/2013",61,"Balanced","Little",48,"Mixed","Organised",48,"Normal",52,"Normal",50,"Normal","Organised",33,"Deep",44,"Press",50,"Normal","Cover"
366,114,20140919,"19/09/2014",48,"Balanced","Normal",48,"Mixed","Organised",48,"Normal",52,"Normal",50,"Normal","Organised",33,"Deep",44,"Press",50,"Normal","Cover"
367,114,20150910,"10/09/2015",48,"Balanced","Normal",49,"Mixed","Organised",48,"Normal",52,"Normal",58,"Normal","Organised",33,"Deep",44,"Press",50,"Normal","Cover"
269,115,20100222,"22/02/2010",50,"Balanced","Little",65,"Mixed","Organised",40,"Normal",65,"Normal",55,"Normal","Organised",70,"High",70,"Double",70,"Wide","Offside Trap"
270,115,20110222,"22/02/2011",35,"Balanced","Little",35,"Mixed","Organised",35,"Normal",35,"Normal",50,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover"
271,115,20120222,"22/02/2012",49,"Balanced","Little",41,"Mixed","Organised",62,"Normal",52,"Normal",60,"Normal","Organised",49,"Medium",46,"Press",52,"Normal","Cover"
272,115,20130920,"20/09/2013",49,"Balanced","Little",41,"Mixed","Organised",62,"Normal",52,"Normal",60,"Normal","Organised",49,"Medium",46,"Press",52,"Normal","Cover"
273,115,20140919,"19/09/2014",49,"Balanced","Lots",55,"Mixed","Organised",62,"Normal",61,"Normal",68,"Lots","Organised",57,"Medium",53,"Press",56,"Normal","Cover"
274,115,20150910,"10/09/2015",49,"Balanced","Normal",34,"Mixed","Organised",62,"Normal",61,"Normal",35,"Normal","Organised",57,"Medium",53,"Press",56,"Normal","Cover"
157,116,20100222,"22/02/2010",65,"Balanced","Little",70,"Long","Organised",70,"Risky",70,"Lots",55,"Normal","Organised",60,"Medium",70,"Double",70,"Wide","Cover"
158,116,20110222,"22/02/2011",49,"Balanced","Little",52,"Mixed","Organised",48,"Normal",64,"Normal",66,"Normal","Organised",34,"Medium",54,"Press",48,"Normal","Cover"
159,116,20120222,"22/02/2012",63,"Balanced","Little",61,"Mixed","Organised",42,"Normal",76,"Lots",62,"Normal","Organised",40,"Medium",50,"Press",42,"Normal","Cover"
160,116,20130920,"20/09/2013",70,"Fast","Little",70,"Long","Organised",56,"Normal",67,"Lots",48,"Normal","Organised",40,"Medium",43,"Press",53,"Normal","Cover"
161,116,20140919,"19/09/2014",45,"Balanced","Little",64,"Mixed","Organised",55,"Normal",67,"Lots",42,"Normal","Organised",40,"Medium",43,"Press",51,"Normal","Cover"
162,116,20150910,"10/09/2015",45,"Balanced","Normal",55,"Mixed","Organised",46,"Normal",54,"Normal",47,"Normal","Organised",38,"Medium",39,"Press",51,"Normal","Cover"
287,117,20100222,"22/02/2010",50,"Balanced","Little",45,"Mixed","Organised",70,"Risky",60,"Normal",60,"Normal","Organised",70,"High",70,"Double",70,"Wide","Cover"
288,117,20110222,"22/02/2011",65,"Balanced","Little",35,"Mixed","Organised",65,"Normal",65,"Normal",65,"Normal","Organised",55,"Medium",45,"Press",65,"Normal","Cover"
289,117,20120222,"22/02/2012",64,"Balanced","Little",41,"Mixed","Organised",49,"Normal",52,"Normal",64,"Normal","Organised",46,"Medium",44,"Press",51,"Normal","Cover"
290,117,20130920,"20/09/2013",64,"Balanced","Little",41,"Mixed","Organised",49,"Normal",52,"Normal",64,"Normal","Organised",46,"Medium",44,"Press",51,"Normal","Cover"
291,117,20140919,"19/09/2014",64,"Balanced","Normal",41,"Mixed","Organised",49,"Normal",52,"Normal",64,"Normal","Organised",46,"Medium",44,"Press",51,"Normal","Cover"
292,117,20150910,"10/09/2015",64,"Balanced","Normal",41,"Mixed","Organised",49,"Normal",52,"Normal",64,"Normal","Organised",46,"Medium",44,"Press",51,"Normal","Cover"
313,118,20100222,"22/02/2010",65,"Balanced","Little",65,"Mixed","Organised",55,"Normal",60,"Normal",60,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Offside Trap"
314,118,20110222,"22/02/2011",65,"Balanced","Little",35,"Mixed","Organised",35,"Normal",65,"Normal",65,"Normal","Organised",35,"Medium",45,"Press",65,"Normal","Cover"
315,118,20120222,"22/02/2012",49,"Balanced","Little",52,"Mixed","Organised",48,"Normal",52,"Normal",52,"Normal","Organised",35,"Medium",44,"Press",50,"Normal","Cover"
316,118,20130920,"20/09/2013",49,"Balanced","Little",52,"Mixed","Organised",48,"Normal",52,"Normal",52,"Normal","Organised",35,"Medium",44,"Press",50,"Normal","Cover"
317,118,20140919,"19/09/2014",58,"Balanced","Normal",52,"Mixed","Organised",48,"Normal",52,"Normal",52,"Normal","Organised",35,"Medium",44,"Press",50,"Normal","Cover"
318,118,20150910,"10/09/2015",58,"Balanced","Normal",52,"Mixed","Organised",48,"Normal",64,"Normal",52,"Normal","Organised",48,"Medium",51,"Press",49,"Normal","Cover"
305,119,20100222,"22/02/2010",70,"Fast","Little",70,"Long","Organised",65,"Normal",60,"Normal",70,"Lots","Organised",70,"High",55,"Press",70,"Wide","Cover"
306,119,20110222,"22/02/2011",50,"Balanced","Little",50,"Mixed","Organised",50,"Normal",50,"Normal",50,"Normal","Organised",45,"Medium",45,"Press",50,"Normal","Cover"
627,120,20100222,"22/02/2010",65,"Balanced","Little",55,"Mixed","Organised",30,"Safe",70,"Lots",65,"Normal","Organised",55,"Medium",30,"Contain",50,"Normal","Offside Trap"
628,120,20110222,"22/02/2011",65,"Balanced","Little",35,"Mixed","Organised",35,"Normal",35,"Normal",50,"Normal","Organised",30,"Deep",50,"Press",50,"Normal","Cover"
629,120,20120222,"22/02/2012",40,"Balanced","Little",50,"Mixed","Organised",35,"Normal",35,"Normal",50,"Normal","Organised",35,"Medium",45,"Press",50,"Normal","Cover"
630,120,20130920,"20/09/2013",63,"Balanced","Little",48,"Mixed","Organised",49,"Normal",63,"Normal",63,"Normal","Free Form",43,"Medium",43,"Press",48,"Normal","Cover"
631,120,20140919,"19/09/2014",63,"Balanced","Normal",48,"Mixed","Organised",32,"Safe",48,"Normal",52,"Normal","Organised",28,"Deep",54,"Press",48,"Normal","Cover"
632,120,20150910,"10/09/2015",63,"Balanced","Normal",48,"Mixed","Organised",32,"Safe",48,"Normal",52,"Normal","Organised",30,"Deep",54,"Press",48,"Normal","Cover"
702,121,20100222,"22/02/2010",30,"Slow","Little",30,"Short","Organised",35,"Normal",50,"Normal",70,"Lots","Free Form",45,"Medium",30,"Contain",55,"Normal","Offside Trap"
703,121,20110222,"22/02/2011",30,"Slow","Little",50,"Mixed","Organised",50,"Normal",65,"Normal",65,"Normal","Organised",45,"Medium",45,"Press",55,"Normal","Cover"
704,121,20120222,"22/02/2012",35,"Balanced","Little",35,"Mixed","Organised",35,"Normal",20,"Little",65,"Normal","Organised",35,"Medium",45,"Press",50,"Normal","Cover"
705,121,20130920,"20/09/2013",42,"Balanced","Little",43,"Mixed","Organised",45,"Normal",25,"Little",75,"Lots","Free Form",41,"Medium",52,"Press",62,"Normal","Cover"
706,121,20140919,"19/09/2014",42,"Balanced","Normal",27,"Short","Organised",54,"Normal",25,"Little",75,"Lots","Organised",41,"Medium",52,"Press",57,"Normal","Cover"
707,121,20150910,"10/09/2015",42,"Balanced","Normal",43,"Mixed","Organised",41,"Normal",48,"Normal",69,"Lots","Organised",41,"Medium",52,"Press",57,"Normal","Cover"
851,122,20100222,"22/02/2010",60,"Balanced","Little",55,"Mixed","Organised",40,"Normal",45,"Normal",70,"Lots","Organised",45,"Medium",65,"Press",45,"Normal","Cover"
852,122,20110222,"22/02/2011",58,"Balanced","Little",54,"Mixed","Organised",54,"Normal",55,"Normal",61,"Normal","Organised",45,"Medium",47,"Press",54,"Normal","Cover"
853,122,20120222,"22/02/2012",41,"Balanced","Little",36,"Mixed","Organised",72,"Risky",69,"Lots",50,"Normal","Organised",64,"Medium",58,"Press",42,"Normal","Cover"
854,122,20130920,"20/09/2013",45,"Balanced","Little",36,"Mixed","Organised",72,"Risky",69,"Lots",50,"Normal","Organised",64,"Medium",58,"Press",42,"Normal","Cover"
855,122,20140919,"19/09/2014",45,"Balanced","Normal",36,"Mixed","Organised",69,"Risky",69,"Lots",50,"Normal","Organised",64,"Medium",58,"Press",42,"Normal","Cover"
856,122,20150910,"10/09/2015",42,"Balanced","Normal",36,"Mixed","Organised",41,"Normal",40,"Normal",50,"Normal","Organised",47,"Medium",37,"Press",52,"Normal","Offside Trap"
839,123,20100222,"22/02/2010",65,"Balanced","Little",45,"Mixed","Organised",45,"Normal",45,"Normal",70,"Lots","Organised",70,"High",65,"Press",30,"Narrow","Cover"
840,123,20110222,"22/02/2011",55,"Balanced","Little",53,"Mixed","Organised",57,"Normal",54,"Normal",69,"Lots","Organised",58,"Medium",68,"Double",67,"Wide","Cover"
841,123,20120222,"22/02/2012",42,"Balanced","Little",70,"Long","Organised",57,"Normal",54,"Normal",40,"Normal","Organised",37,"Medium",53,"Press",45,"Normal","Cover"
842,123,20130920,"20/09/2013",46,"Balanced","Little",65,"Mixed","Organised",57,"Normal",54,"Normal",40,"Normal","Organised",37,"Medium",53,"Press",45,"Normal","Cover"
843,123,20140919,"19/09/2014",46,"Balanced","Normal",65,"Mixed","Organised",57,"Normal",54,"Normal",40,"Normal","Organised",37,"Medium",53,"Press",45,"Normal","Cover"
844,123,20150910,"10/09/2015",46,"Balanced","Normal",65,"Mixed","Organised",57,"Normal",54,"Normal",40,"Normal","Organised",37,"Medium",53,"Press",45,"Normal","Cover"
867,124,20100222,"22/02/2010",30,"Slow","Little",30,"Short","Organised",45,"Normal",30,"Little",65,"Normal","Organised",50,"Medium",30,"Contain",45,"Normal","Cover"
868,124,20110222,"22/02/2011",56,"Balanced","Little",51,"Mixed","Organised",68,"Risky",52,"Normal",60,"Normal","Organised",57,"Medium",50,"Press",67,"Wide","Cover"
869,124,20140919,"19/09/2014",56,"Balanced","Normal",57,"Mixed","Organised",56,"Normal",51,"Normal",54,"Normal","Organised",52,"Medium",50,"Press",65,"Normal","Cover"
870,124,20150910,"10/09/2015",56,"Balanced","Normal",57,"Mixed","Organised",56,"Normal",51,"Normal",54,"Normal","Organised",52,"Medium",50,"Press",69,"Wide","Cover"
857,125,20100222,"22/02/2010",30,"Slow","Little",30,"Short","Organised",45,"Normal",35,"Normal",70,"Lots","Organised",45,"Medium",50,"Press",45,"Normal","Cover"
858,125,20110222,"22/02/2011",40,"Balanced","Little",58,"Mixed","Organised",56,"Normal",54,"Normal",49,"Normal","Organised",46,"Medium",52,"Press",67,"Wide","Cover"
859,125,20120222,"22/02/2012",60,"Balanced","Little",44,"Mixed","Organised",40,"Normal",57,"Normal",41,"Normal","Organised",49,"Medium",54,"Press",50,"Normal","Cover"
860,125,20130920,"20/09/2013",60,"Balanced","Little",44,"Mixed","Organised",40,"Normal",57,"Normal",41,"Normal","Organised",49,"Medium",54,"Press",50,"Normal","Cover"
797,126,20100222,"22/02/2010",70,"Fast","Little",55,"Mixed","Organised",65,"Normal",50,"Normal",70,"Lots","Organised",70,"High",70,"Double",55,"Normal","Cover"
798,126,20110222,"22/02/2011",68,"Fast","Little",53,"Mixed","Organised",67,"Risky",51,"Normal",65,"Normal","Organised",58,"Medium",51,"Press",55,"Normal","Cover"
799,126,20120222,"22/02/2012",51,"Balanced","Little",43,"Mixed","Organised",68,"Risky",61,"Normal",44,"Normal","Organised",36,"Medium",60,"Press",39,"Normal","Cover"
800,126,20130920,"20/09/2013",55,"Balanced","Little",43,"Mixed","Organised",68,"Risky",61,"Normal",44,"Normal","Organised",36,"Medium",60,"Press",39,"Normal","Cover"
801,126,20140919,"19/09/2014",55,"Balanced","Normal",43,"Mixed","Organised",68,"Risky",61,"Normal",44,"Normal","Organised",36,"Medium",60,"Press",39,"Normal","Cover"
802,126,20150910,"10/09/2015",55,"Balanced","Normal",50,"Mixed","Organised",62,"Normal",59,"Normal",38,"Normal","Organised",45,"Medium",54,"Press",41,"Normal","Cover"
307,127,20100222,"22/02/2010",60,"Balanced","Little",70,"Long","Organised",50,"Normal",60,"Normal",60,"Normal","Organised",30,"Deep",55,"Press",30,"Narrow","Cover"
308,127,20110222,"22/02/2011",65,"Balanced","Little",50,"Mixed","Organised",50,"Normal",65,"Normal",50,"Normal","Organised",45,"Medium",45,"Press",65,"Normal","Cover"
309,127,20120222,"22/02/2012",49,"Balanced","Little",50,"Mixed","Organised",51,"Normal",60,"Normal",61,"Normal","Organised",43,"Medium",57,"Press",51,"Normal","Cover"
310,127,20130920,"20/09/2013",49,"Balanced","Little",50,"Mixed","Organised",51,"Normal",76,"Lots",61,"Normal","Organised",43,"Medium",57,"Press",51,"Normal","Cover"
311,127,20140919,"19/09/2014",49,"Balanced","Normal",52,"Mixed","Organised",51,"Normal",67,"Lots",56,"Normal","Organised",47,"Medium",51,"Press",46,"Normal","Cover"
312,127,20150910,"10/09/2015",49,"Balanced","Normal",52,"Mixed","Organised",51,"Normal",67,"Lots",56,"Normal","Organised",47,"Medium",51,"Press",46,"Normal","Cover"
299,128,20100222,"22/02/2010",66,"Balanced","Little",70,"Long","Organised",35,"Normal",40,"Normal",50,"Normal","Organised",65,"Medium",30,"Contain",65,"Normal","Cover"
300,128,20110222,"22/02/2011",50,"Balanced","Little",50,"Mixed","Organised",35,"Normal",65,"Normal",35,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover"
301,128,20120222,"22/02/2012",63,"Balanced","Little",39,"Mixed","Organised",63,"Normal",72,"Lots",49,"Normal","Organised",54,"Medium",43,"Press",49,"Normal","Cover"
302,128,20130920,"20/09/2013",63,"Balanced","Little",39,"Mixed","Organised",63,"Normal",64,"Normal",49,"Normal","Organised",54,"Medium",43,"Press",49,"Normal","Cover"
303,128,20140919,"19/09/2014",63,"Balanced","Normal",39,"Mixed","Organised",63,"Normal",64,"Normal",49,"Normal","Organised",54,"Medium",43,"Press",49,"Normal","Cover"
304,128,20150910,"10/09/2015",63,"Balanced","Normal",39,"Mixed","Organised",63,"Normal",64,"Normal",49,"Normal","Organised",54,"Medium",43,"Press",49,"Normal","Cover"
639,129,20100222,"22/02/2010",70,"Fast","Little",30,"Short","Free Form",30,"Safe",35,"Normal",70,"Lots","Free Form",50,"Medium",70,"Double",45,"Normal","Cover"
640,129,20110222,"22/02/2011",50,"Balanced","Little",35,"Mixed","Free Form",65,"Normal",65,"Normal",50,"Normal","Organised",50,"Medium",70,"Double",45,"Normal","Cover"
641,129,20120222,"22/02/2012",60,"Balanced","Little",50,"Mixed","Organised",65,"Normal",65,"Normal",50,"Normal","Organised",45,"Medium",55,"Press",50,"Normal","Cover"
642,129,20130920,"20/09/2013",68,"Fast","Little",52,"Mixed","Organised",68,"Risky",69,"Lots",53,"Normal","Organised",44,"Medium",57,"Press",53,"Normal","Offside Trap"
643,129,20140919,"19/09/2014",72,"Fast","Lots",34,"Mixed","Organised",76,"Risky",66,"Normal",73,"Lots","Organised",61,"Medium",59,"Press",39,"Normal","Cover"
644,129,20150910,"10/09/2015",53,"Balanced","Lots",37,"Mixed","Organised",68,"Risky",54,"Normal",67,"Lots","Organised",47,"Medium",57,"Press",53,"Normal","Offside Trap"
717,130,20120222,"22/02/2012",50,"Balanced","Little",50,"Mixed","Organised",50,"Normal",50,"Normal",50,"Normal","Organised",45,"Medium",55,"Press",50,"Normal","Cover"
718,130,20130920,"20/09/2013",58,"Balanced","Little",63,"Mixed","Organised",55,"Normal",57,"Normal",61,"Normal","Organised",47,"Medium",59,"Press",63,"Normal","Cover"
719,130,20140919,"19/09/2014",63,"Balanced","Normal",48,"Mixed","Organised",39,"Normal",54,"Normal",55,"Normal","Organised",31,"Deep",47,"Press",37,"Normal","Cover"
720,130,20150910,"10/09/2015",57,"Balanced","Little",38,"Mixed","Organised",39,"Normal",54,"Normal",55,"Normal","Organised",47,"Medium",59,"Press",52,"Normal","Cover"
712,131,20110222,"22/02/2011",50,"Balanced","Little",60,"Mixed","Organised",35,"Normal",50,"Normal",35,"Normal","Organised",35,"Medium",60,"Press",50,"Normal","Cover"
713,131,20120222,"22/02/2012",65,"Balanced","Little",65,"Mixed","Organised",65,"Normal",50,"Normal",65,"Normal","Organised",45,"Medium",45,"Press",35,"Normal","Cover"
714,131,20130920,"20/09/2013",55,"Balanced","Little",40,"Mixed","Organised",58,"Normal",47,"Normal",36,"Normal","Free Form",44,"Medium",48,"Press",48,"Normal","Cover"
715,131,20140919,"19/09/2014",64,"Balanced","Normal",36,"Mixed","Organised",51,"Normal",64,"Normal",54,"Normal","Organised",26,"Deep",46,"Press",48,"Normal","Cover"
716,131,20150910,"10/09/2015",64,"Balanced","Little",53,"Mixed","Organised",41,"Normal",49,"Normal",41,"Normal","Organised",39,"Medium",46,"Press",43,"Normal","Cover"
103,132,20100222,"22/02/2010",60,"Balanced","Little",70,"Long","Organised",70,"Risky",70,"Lots",50,"Normal","Organised",40,"Medium",35,"Press",40,"Normal","Cover"
104,132,20110222,"22/02/2011",50,"Balanced","Little",55,"Mixed","Organised",45,"Normal",55,"Normal",40,"Normal","Organised",45,"Medium",35,"Press",50,"Normal","Cover"
105,132,20120222,"22/02/2012",48,"Balanced","Little",45,"Mixed","Organised",38,"Normal",62,"Normal",54,"Normal","Organised",38,"Medium",38,"Press",62,"Normal","Cover"
106,132,20130920,"20/09/2013",52,"Balanced","Little",49,"Mixed","Organised",49,"Normal",56,"Normal",59,"Normal","Organised",39,"Medium",39,"Press",57,"Normal","Cover"
107,132,20140919,"19/09/2014",52,"Balanced","Normal",56,"Mixed","Organised",58,"Normal",41,"Normal",54,"Normal","Organised",29,"Deep",28,"Contain",39,"Normal","Cover"
108,132,20150910,"10/09/2015",52,"Balanced","Normal",48,"Mixed","Organised",39,"Normal",54,"Normal",59,"Normal","Organised",29,"Deep",30,"Contain",39,"Normal","Cover"
696,133,20100222,"22/02/2010",30,"Slow","Little",30,"Short","Organised",35,"Normal",45,"Normal",65,"Normal","Organised",50,"Medium",30,"Contain",50,"Normal","Cover"
697,133,20110222,"22/02/2011",50,"Balanced","Little",50,"Mixed","Organised",35,"Normal",35,"Normal",50,"Normal","Organised",35,"Medium",55,"Press",50,"Normal","Cover"
698,133,20120222,"22/02/2012",60,"Balanced","Little",40,"Mixed","Organised",50,"Normal",35,"Normal",65,"Normal","Organised",35,"Medium",45,"Press",50,"Normal","Cover"
699,133,20130920,"20/09/2013",73,"Fast","Little",44,"Mixed","Organised",53,"Normal",44,"Normal",73,"Lots","Organised",39,"Medium",49,"Press",57,"Normal","Cover"
700,133,20140919,"19/09/2014",73,"Fast","Little",41,"Mixed","Organised",53,"Normal",44,"Normal",73,"Lots","Organised",39,"Medium",49,"Press",57,"Normal","Cover"
701,133,20150910,"10/09/2015",66,"Balanced","Little",41,"Mixed","Organised",53,"Normal",44,"Normal",66,"Normal","Organised",39,"Medium",49,"Press",57,"Normal","Cover"
645,134,20100222,"22/02/2010",60,"Balanced","Little",30,"Short","Organised",30,"Safe",30,"Little",65,"Normal","Free Form",50,"Medium",30,"Contain",55,"Normal","Offside Trap"
646,134,20110222,"22/02/2011",50,"Balanced","Little",65,"Mixed","Organised",65,"Normal",65,"Normal",50,"Normal","Organised",35,"Medium",45,"Press",55,"Normal","Cover"
647,134,20120222,"22/02/2012",35,"Balanced","Little",35,"Mixed","Organised",35,"Normal",65,"Normal",35,"Normal","Organised",45,"Medium",45,"Press",50,"Normal","Cover"
648,134,20130920,"20/09/2013",36,"Balanced","Little",38,"Mixed","Organised",49,"Normal",62,"Normal",33,"Little","Organised",50,"Medium",51,"Press",53,"Normal","Cover"
649,134,20140919,"19/09/2014",36,"Balanced","Normal",38,"Mixed","Organised",49,"Normal",52,"Normal",62,"Normal","Organised",54,"Medium",57,"Press",64,"Normal","Offside Trap"
650,134,20150910,"10/09/2015",36,"Balanced","Normal",38,"Mixed","Organised",49,"Normal",52,"Normal",29,"Little","Organised",50,"Medium",51,"Press",53,"Normal","Cover"
615,135,20100222,"22/02/2010",45,"Balanced","Little",35,"Mixed","Free Form",45,"Normal",55,"Normal",70,"Lots","Free Form",50,"Medium",35,"Press",70,"Wide","Offside Trap"
616,135,20110222,"22/02/2011",65,"Balanced","Little",50,"Mixed","Organised",50,"Normal",77,"Lots",50,"Normal","Organised",55,"Medium",55,"Press",35,"Normal","Cover"
617,135,20120222,"22/02/2012",50,"Balanced","Little",35,"Mixed","Organised",65,"Normal",65,"Normal",50,"Normal","Organised",35,"Medium",55,"Press",35,"Normal","Cover"
